Timestep,poi_abc_1,poi_abc_11,poi_abc_12,poi_abc_13,poi_abc_14,poi_abc_15,poi_abc_16,poi_abc_17,poi_abc_3,poi_abc_4,poi_abc_5,poi_abc_6,poi_abc_7,poi_abc_8,poi_abc_9
63496,8,24,124,0,138,10,0,174,2,0,18,18,0,10,24
63497,10,24,124,0,138,12,0,174,0,0,18,20,0,8,24
63498,10,24,126,0,140,12,0,172,0,0,18,20,0,8,24
63499,12,24,124,0,146,14,0,172,0,0,18,20,0,8,20
63500,12,24,124,0,146,16,0,174,0,0,18,20,0,8,20
63501,12,24,126,0,146,16,0,174,0,0,20,20,0,6,20
63502,12,24,124,0,146,16,0,172,0,0,22,22,0,4,18
63503,12,24,128,0,146,14,0,170,0,0,22,22,0,4,16
63504,12,24,128,0,144,14,0,170,0,0,20,22,0,6,16
63505,12,24,128,0,144,12,0,174,0,0,20,22,0,6,14
63506,12,24,126,0,142,10,0,174,0,0,20,22,0,6,14
63507,12,24,126,0,138,10,0,182,0,0,20,22,0,6,16
63508,12,26,126,0,136,8,0,184,0,0,20,24,0,4,14
63509,12,26,126,0,136,8,0,188,0,0,20,24,0,4,14
63510,12,28,126,0,132,4,0,188,0,0,20,24,0,4,14
63511,12,28,124,0,132,8,0,190,0,0,20,24,0,4,14
63512,12,28,124,0,134,8,0,194,0,0,20,24,0,6,14
63513,12,28,124,0,136,6,0,194,0,0,20,24,0,6,14
63514,12,28,126,0,136,4,0,192,0,0,20,22,0,6,14
63515,12,28,126,0,134,4,0,192,0,0,20,24,0,6,14
63516,12,28,126,0,134,4,0,190,0,0,18,20,0,6,14
63517,12,28,128,0,132,4,0,190,0,0,16,22,0,6,14
63518,12,28,128,0,136,4,0,190,0,0,14,20,0,6,16
63519,12,26,128,0,140,6,0,182,0,0,14,22,0,6,18
63520,12,26,128,0,142,6,0,180,0,0,14,22,0,6,18
63521,12,26,128,0,144,6,0,180,0,0,14,18,0,6,18
63522,12,26,132,0,142,6,0,180,0,0,14,16,0,6,18
63523,12,28,134,0,142,4,0,182,0,0,14,16,0,6,20
63524,10,28,134,0,146,4,0,182,0,0,14,12,0,6,22
63525,10,28,138,0,140,2,0,182,0,0,16,16,0,4,22
63526,10,28,132,0,140,4,0,184,2,0,16,16,0,6,22
63527,10,28,134,0,140,4,0,182,2,0,18,16,0,6,22
63528,10,28,134,0,136,4,0,180,2,0,18,20,0,6,22
63529,10,30,132,0,138,6,0,180,2,0,20,18,0,6,22
63530,8,30,130,0,134,6,0,182,2,0,20,24,0,6,24
63531,8,30,130,0,134,6,0,182,2,0,20,26,0,4,24
63532,8,30,130,0,134,6,0,182,2,0,20,26,0,4,24
63533,8,30,128,0,134,6,0,182,2,0,20,26,0,4,24
63534,8,30,128,0,134,6,0,182,2,0,22,28,0,4,22
63535,8,32,130,0,136,4,0,176,2,0,22,30,0,4,22
63536,8,32,130,0,138,4,0,174,2,0,22,30,0,4,22
63537,10,34,130,0,136,4,0,176,0,0,22,30,0,4,22
63538,10,34,130,0,136,6,0,176,0,0,22,30,0,4,22
63539,10,34,128,0,136,6,0,178,0,0,22,30,0,4,24
63540,10,34,126,0,136,6,0,176,0,0,22,30,0,4,24
63541,12,34,124,0,134,6,0,178,0,0,18,32,0,4,24
63542,14,36,122,0,132,4,0,176,0,0,16,32,0,6,22
63543,14,36,122,0,132,6,0,174,0,0,14,34,0,6,24
63544,14,36,120,0,132,6,0,174,0,0,14,34,0,6,24
63545,14,38,120,0,130,6,0,172,0,0,12,34,0,6,26
63546,12,40,118,0,132,6,0,172,2,0,14,34,0,6,24
63547,12,42,116,0,132,6,0,174,2,0,14,34,0,6,24
63548,12,44,116,0,130,6,0,174,2,0,14,38,0,6,22
63549,14,46,116,0,130,6,0,174,2,0,16,36,0,4,20
63550,14,46,116,0,132,6,0,176,2,0,16,34,0,4,20
63551,16,48,114,0,134,6,0,178,2,0,16,28,0,4,18
63552,14,46,114,0,136,6,0,178,2,0,18,26,0,2,18
63553,12,50,114,0,140,4,0,182,2,0,18,20,0,2,18
63554,14,46,112,0,138,4,0,186,2,0,18,20,0,2,16
63555,12,46,112,0,136,4,0,186,2,0,18,20,0,2,16
63556,12,46,110,0,138,2,0,192,0,0,18,18,0,2,14
63557,10,46,110,0,134,2,0,194,0,0,18,20,0,2,14
63558,10,46,104,0,132,6,0,202,0,0,16,22,0,4,12
63559,10,46,104,0,130,6,0,208,0,0,16,24,0,4,12
63560,10,46,104,0,128,8,0,212,0,0,14,24,0,6,12
63561,10,46,102,0,124,10,0,214,0,0,14,26,0,6,14
63562,8,44,100,0,120,10,0,218,0,0,14,28,0,6,16
63563,8,44,100,0,114,10,0,224,0,0,14,26,0,6,18
63564,8,42,104,0,112,10,0,226,0,0,14,24,0,8,20
63565,6,42,104,0,108,10,0,230,0,0,14,24,0,8,22
63566,6,40,106,0,102,10,0,234,0,0,12,20,0,8,26
63567,2,40,106,0,100,10,0,234,0,0,10,20,0,8,30
63568,2,34,108,0,96,16,0,232,0,0,10,18,0,8,32
63569,2,34,110,0,94,16,0,232,0,0,10,18,0,8,32
63570,2,36,108,0,94,14,0,232,0,0,10,14,0,8,32
63571,2,36,108,0,86,18,0,234,0,0,10,16,0,6,34
63572,2,32,112,0,82,22,0,234,0,0,12,16,0,6,32
63573,2,34,112,0,82,22,0,232,0,0,12,14,0,6,32
63574,4,32,112,0,82,24,0,230,0,0,14,14,0,6,32
63575,4,34,112,0,78,22,0,228,0,0,14,14,0,6,34
63576,4,32,114,0,78,24,0,226,0,0,16,14,0,6,34
63577,4,32,114,0,74,24,0,226,0,0,18,14,0,4,36
63578,2,30,114,0,70,26,0,228,2,0,18,14,0,4,36
63579,0,30,112,0,72,26,0,230,2,0,20,12,0,4,38
63580,0,32,114,0,68,22,0,230,2,0,20,12,0,2,40
63581,0,36,116,0,66,18,0,226,2,0,22,12,0,2,42
63582,0,36,114,0,66,20,0,226,2,0,20,12,0,4,42
63583,0,32,114,0,66,22,0,226,2,0,20,12,0,4,42
63584,0,32,112,0,64,24,0,224,2,0,20,12,0,4,42
63585,0,34,114,0,64,20,0,222,2,0,20,12,0,6,42
63586,0,34,114,0,64,20,0,220,2,0,18,12,0,6,42
63587,0,32,114,0,66,22,0,220,2,0,18,14,0,6,42
63588,0,34,116,0,68,18,0,222,0,0,18,14,0,6,42
63589,0,34,116,0,68,18,0,220,0,0,18,14,0,8,44
63590,0,32,116,0,72,22,0,222,0,0,18,14,0,8,42
63591,0,30,118,0,72,22,0,220,0,0,18,14,0,8,42
63592,0,30,120,0,78,22,0,216,0,0,20,14,0,10,40
63593,0,30,120,0,78,20,0,214,0,0,20,12,0,12,40
63594,0,30,116,0,80,22,0,212,0,0,18,12,0,12,38
63595,0,30,116,0,78,22,0,210,0,0,18,12,0,12,38
63596,0,30,118,0,80,22,0,212,0,0,18,12,0,12,36
63597,0,30,118,0,82,20,0,212,0,0,18,12,0,12,34
63598,0,30,118,0,80,22,0,216,0,0,20,12,0,10,34
63599,0,30,118,0,78,20,0,218,0,0,16,12,0,12,36
63600,0,30,120,0,78,18,0,224,0,0,18,12,0,12,36
63601,0,30,120,0,80,16,0,226,0,0,18,12,0,12,34
63602,0,30,122,0,78,14,0,232,0,0,18,10,0,12,34
63603,0,30,122,0,80,16,0,236,0,0,18,10,0,10,32
63604,0,30,128,0,82,14,0,238,0,0,18,10,0,10,32
63605,0,30,130,0,86,12,0,238,0,0,18,8,0,10,32
63606,0,30,130,0,88,10,0,238,0,0,18,8,0,10,32
63607,0,30,130,0,84,12,0,240,0,0,16,10,0,12,32
63608,0,30,130,0,78,12,0,242,0,0,16,14,0,12,32
63609,0,30,132,0,76,12,0,248,0,0,14,16,0,14,32
63610,0,30,130,0,74,14,0,250,0,0,14,18,0,14,32
63611,0,30,132,0,72,14,0,248,0,0,14,20,0,14,32
63612,0,30,134,0,70,12,0,246,0,0,14,22,0,14,32
63613,0,30,132,0,70,12,0,238,0,0,14,26,0,14,32
63614,0,30,132,0,76,12,0,236,0,0,12,24,0,14,34
63615,0,28,136,0,72,14,0,234,0,0,14,28,0,14,34
63616,0,28,136,0,72,14,0,234,0,0,16,28,0,14,34
63617,0,28,136,0,70,14,0,234,0,0,16,32,0,14,34
63618,0,30,136,0,74,12,0,234,0,0,18,32,0,14,34
63619,0,30,136,0,72,14,0,234,0,0,18,32,0,16,34
63620,0,30,138,0,68,12,0,232,0,0,20,36,0,18,38
63621,0,30,136,0,66,12,0,234,0,0,22,36,0,18,40
63622,0,30,138,0,66,8,0,234,0,0,20,38,0,16,42
63623,0,30,138,0,66,8,0,234,0,0,22,42,0,16,42
63624,0,30,140,0,66,4,0,234,0,0,24,42,0,14,42
63625,0,30,140,0,64,4,0,234,0,0,28,44,0,12,44
63626,0,30,142,0,64,4,0,232,0,0,32,44,0,12,42
63627,0,30,142,0,64,4,0,234,0,0,34,46,0,10,42
63628,0,32,142,0,64,4,0,234,0,0,36,46,0,8,42
63629,0,34,140,0,66,4,0,236,0,0,38,42,0,6,42
63630,0,34,140,0,66,4,0,236,0,0,40,44,0,4,42
63631,0,36,140,0,68,4,0,238,0,0,42,40,0,4,42
63632,0,36,140,0,68,2,0,240,0,0,42,42,0,4,42
63633,2,38,140,0,72,2,0,238,0,0,44,42,0,4,38
63634,2,40,138,0,72,0,0,240,0,0,46,40,0,4,38
63635,4,42,138,0,72,0,0,240,0,0,46,40,0,4,36
63636,4,42,138,0,72,0,0,238,0,0,46,40,0,6,36
63637,6,44,134,0,70,0,0,242,0,0,44,40,0,8,36
63638,6,46,134,0,66,0,0,238,0,0,44,42,0,8,38
63639,4,48,132,0,68,2,0,238,0,0,44,38,0,10,38
63640,4,50,132,0,66,2,0,238,0,0,44,38,0,10,40
63641,2,52,134,0,64,2,0,238,0,0,44,38,0,10,40
63642,4,50,134,0,60,2,0,238,0,0,44,38,0,10,40
63643,2,54,132,0,58,2,0,240,0,0,46,40,0,8,40
63644,2,50,130,0,62,2,0,244,0,0,44,36,0,8,38
63645,2,52,128,0,64,2,0,250,0,0,44,34,0,8,38
63646,4,48,126,0,66,4,0,252,0,0,44,34,0,8,34
63647,4,48,126,0,70,6,0,252,0,0,44,32,0,8,32
63648,6,44,124,0,74,6,0,254,0,0,42,28,0,8,30
63649,8,44,120,0,74,8,0,254,0,0,42,30,0,6,28
63650,8,44,118,0,76,8,0,258,2,0,42,28,0,6,28
63651,8,44,116,0,72,8,0,266,2,0,40,28,0,6,28
63652,8,42,112,0,68,10,0,270,2,0,40,28,0,6,28
63653,8,40,112,0,70,14,0,268,2,0,42,28,0,2,28
63654,8,40,106,0,62,16,0,280,2,0,40,30,0,2,30
63655,8,40,106,0,60,16,0,280,2,0,40,30,0,2,30
63656,8,42,106,0,56,14,0,286,4,0,38,30,0,2,32
63657,10,40,106,0,54,16,0,282,4,0,38,30,0,0,32
63658,10,36,108,0,54,18,0,280,4,0,38,28,0,0,32
63659,12,38,110,0,56,16,0,274,2,0,38,28,0,0,34
63660,12,38,112,0,58,16,0,268,2,0,38,28,0,0,34
63661,12,38,114,0,58,16,0,266,2,0,38,24,0,0,32
63662,10,40,114,0,60,20,0,262,4,0,38,24,0,0,30
63663,10,38,114,0,58,22,0,262,4,0,38,24,0,2,32
63664,10,38,110,0,60,24,0,260,4,0,38,24,0,2,32
63665,12,40,112,0,62,24,0,256,4,0,38,22,0,2,30
63666,14,42,104,0,64,26,0,256,4,0,40,20,0,4,28
63667,14,42,106,0,64,26,0,256,2,0,40,18,0,6,28
63668,14,40,106,0,66,26,0,254,2,0,42,16,0,6,28
63669,12,40,106,0,66,26,0,252,4,0,42,18,0,6,28
63670,8,42,108,0,66,24,0,250,6,0,40,18,0,8,30
63671,6,40,106,0,66,28,0,248,6,0,40,22,0,10,30
63672,6,40,108,0,66,24,0,250,6,0,36,22,0,12,28
63673,6,40,112,0,68,22,0,248,6,0,34,28,0,14,26
63674,8,42,114,0,68,24,0,246,6,0,34,26,0,16,24
63675,8,42,118,0,68,22,0,244,6,0,32,26,0,18,24
63676,8,42,120,0,66,20,0,244,6,0,30,28,0,20,24
63677,10,42,122,0,66,20,0,244,6,0,28,28,0,20,24
63678,12,40,126,0,68,22,0,240,6,0,26,28,0,22,22
63679,12,40,128,0,66,20,0,238,4,0,24,30,0,24,22
63680,12,42,128,0,68,20,0,234,2,0,22,32,0,26,18
63681,12,42,128,0,72,18,0,236,0,0,18,34,0,28,16
63682,10,44,128,0,70,18,0,238,0,0,18,34,0,28,16
63683,10,42,126,0,70,24,0,236,0,0,14,38,0,30,16
63684,8,44,128,0,70,24,0,234,0,0,12,42,0,32,14
63685,6,46,132,0,70,20,0,234,0,0,12,44,0,30,12
63686,6,44,132,0,70,24,0,234,0,0,12,44,0,30,12
63687,6,44,134,0,72,22,0,234,0,0,12,46,0,30,10
63688,6,46,136,0,72,20,0,232,0,0,12,46,0,30,10
63689,6,46,140,0,76,20,0,230,0,0,12,46,0,30,6
63690,6,46,140,0,76,20,0,228,0,0,12,46,0,28,6
63691,6,46,140,0,76,20,0,226,0,0,12,44,0,28,6
63692,6,46,142,0,78,20,0,220,0,0,12,46,0,26,6
63693,4,46,146,0,80,18,0,218,0,0,10,42,0,26,10
63694,4,50,148,0,78,14,0,218,0,0,10,42,0,26,10
63695,4,52,152,0,78,14,0,220,0,0,8,42,0,26,12
63696,4,52,152,0,78,12,0,220,0,0,8,42,0,26,12
63697,4,54,156,0,78,12,0,220,0,0,8,42,0,24,12
63698,4,54,160,0,74,14,0,220,0,0,8,46,0,22,12
63699,4,56,164,0,72,12,0,218,0,0,8,50,0,18,12
63700,4,56,166,0,72,8,0,218,0,0,8,52,0,18,12
63701,6,56,168,0,72,8,0,214,0,0,8,54,0,16,12
63702,8,56,168,0,74,6,0,216,0,0,8,54,0,14,10
63703,8,56,168,0,72,6,0,218,0,0,10,56,0,14,10
63704,8,58,168,0,70,4,0,220,0,0,12,60,0,12,10
63705,8,60,164,0,68,4,0,220,0,0,12,60,0,12,10
63706,6,60,164,0,68,2,0,222,0,0,12,60,0,12,12
63707,6,60,162,0,68,2,0,222,0,0,12,60,0,12,12
63708,6,60,162,0,68,2,0,220,2,0,12,62,0,12,12
63709,6,62,162,0,70,2,0,218,2,0,14,62,0,12,12
63710,6,62,162,0,70,2,0,218,2,0,14,60,0,14,12
63711,6,64,162,0,76,2,0,210,2,0,14,60,0,16,12
63712,6,64,162,0,74,2,0,210,2,0,16,60,0,16,12
63713,6,64,164,0,74,0,0,208,2,0,16,62,0,16,12
63714,6,64,164,0,70,0,0,208,2,0,18,60,0,16,16
63715,6,64,164,0,68,0,0,206,2,0,16,60,0,14,20
63716,6,64,164,0,70,0,0,204,2,0,18,58,0,12,20
63717,6,64,164,0,66,0,0,204,2,0,16,58,0,12,24
63718,6,64,164,0,62,0,0,204,2,0,16,58,0,10,28
63719,6,64,162,0,62,0,0,204,2,0,14,54,0,10,30
63720,6,66,160,0,60,0,0,206,2,0,14,54,0,10,32
63721,6,66,158,0,60,0,0,206,2,0,14,54,0,10,32
63722,6,66,156,0,56,0,0,208,2,0,16,56,0,8,34
63723,6,66,156,0,54,0,0,206,2,0,16,58,0,8,34
63724,6,68,154,0,52,0,0,206,2,0,16,58,0,10,36
63725,6,68,152,0,50,0,0,208,2,0,16,58,0,10,36
63726,4,70,150,0,48,0,0,206,2,0,18,60,0,8,38
63727,2,70,148,0,46,2,0,208,4,0,18,60,0,8,40
63728,2,70,148,0,44,2,0,204,4,0,18,62,0,8,42
63729,2,72,148,0,44,2,0,204,4,0,18,62,0,6,42
63730,2,72,148,0,42,2,0,204,4,0,18,62,0,6,46
63731,2,72,148,0,38,2,0,202,4,0,18,62,0,6,48
63732,2,72,150,0,38,2,0,200,6,0,18,62,0,6,50
63733,2,70,150,0,40,2,0,200,6,0,18,62,0,6,50
63734,4,70,150,0,42,2,0,198,6,0,18,60,0,6,50
63735,4,66,150,0,44,2,0,198,4,0,18,60,0,6,48
63736,6,66,150,0,52,2,0,198,4,0,18,54,0,6,44
63737,8,60,152,0,52,4,0,198,4,0,18,56,0,6,42
63738,8,58,154,0,52,4,0,200,0,0,18,56,0,6,42
63739,6,58,152,0,54,6,0,200,0,0,18,56,0,6,44
63740,8,54,150,0,56,6,0,206,0,0,18,54,0,4,40
63741,8,54,148,0,58,6,0,210,0,0,18,52,0,4,38
63742,10,50,148,0,58,8,0,210,0,0,18,52,0,4,34
63743,10,50,150,0,58,8,0,212,0,0,16,50,0,6,34
63744,10,50,154,0,58,6,0,208,0,0,14,50,0,8,34
63745,10,50,152,0,58,8,0,210,0,0,14,50,0,8,34
63746,10,48,156,0,56,8,0,204,0,0,12,52,0,10,34
63747,10,44,160,0,54,8,0,202,0,0,10,54,0,10,34
63748,10,42,162,0,50,10,0,204,0,0,12,56,0,8,34
63749,10,40,160,0,50,14,0,206,0,0,10,56,0,10,34
63750,10,38,164,0,48,14,0,198,0,0,8,60,0,12,36
63751,10,34,162,0,48,22,0,198,0,0,8,62,0,12,36
63752,10,34,164,0,50,22,0,198,0,0,8,62,0,12,36
63753,10,30,158,0,56,24,0,198,2,0,8,62,0,12,36
63754,10,30,158,0,56,26,0,198,2,0,8,60,0,12,36
63755,12,28,158,0,56,30,0,194,2,0,8,60,0,12,34
63756,12,30,160,0,58,28,0,188,2,0,10,58,0,12,34
63757,12,30,160,0,58,26,0,192,4,0,12,58,0,12,32
63758,14,34,162,0,60,22,0,188,4,0,12,58,0,12,30
63759,14,32,164,0,60,24,0,188,4,0,14,58,0,12,30
63760,16,34,168,0,58,18,0,186,4,0,16,58,0,12,28
63761,16,32,170,0,62,18,0,186,4,0,16,60,0,8,28
63762,12,36,172,0,68,14,0,188,6,0,16,54,0,8,28
63763,14,36,168,0,68,16,0,190,6,0,16,58,0,6,26
63764,8,38,174,0,72,14,0,188,10,0,16,54,0,6,26
63765,8,36,176,0,72,16,0,188,10,0,16,54,0,6,24
63766,10,38,174,0,76,18,0,188,10,0,16,52,0,6,22
63767,10,40,172,0,78,16,0,188,8,0,16,48,0,4,22
63768,8,44,174,0,84,14,0,186,8,0,16,46,0,2,22
63769,8,44,172,0,88,16,0,186,8,0,14,42,0,2,24
63770,6,48,174,0,94,12,0,186,8,0,14,40,0,0,22
63771,6,48,176,0,98,12,0,182,8,0,12,38,0,0,22
63772,6,52,176,0,104,12,0,182,8,0,12,34,0,0,20
63773,6,52,180,0,108,10,0,178,4,0,12,34,0,0,18
63774,6,54,180,0,112,10,0,182,4,0,12,32,0,0,16
63775,8,52,182,0,114,8,0,180,2,0,12,32,0,0,16
63776,10,52,182,0,112,10,0,180,0,0,12,32,0,0,14
63777,10,54,182,0,114,10,0,178,0,0,14,32,0,0,12
63778,10,56,184,0,112,8,0,178,0,0,14,32,0,0,12
63779,10,56,184,0,114,8,0,172,0,0,14,34,0,0,12
63780,8,56,186,0,114,6,0,166,0,0,14,34,0,0,16
63781,10,58,184,0,112,4,0,166,0,0,12,30,0,0,18
63782,8,60,184,0,112,4,0,170,0,0,12,30,0,0,18
63783,6,64,186,0,110,2,0,170,0,0,10,30,0,0,22
63784,8,64,190,0,108,2,0,170,0,0,10,30,0,0,22
63785,8,64,192,0,108,2,0,166,0,0,10,28,0,0,22
63786,8,66,192,0,110,2,0,166,0,0,10,26,0,0,22
63787,6,66,194,0,106,2,0,170,0,0,10,24,0,0,26
63788,6,70,196,0,102,0,0,172,0,0,10,24,0,0,28
63789,4,70,196,0,100,0,0,176,0,0,10,22,0,0,30
63790,4,72,198,0,98,2,0,176,0,0,10,24,0,0,30
63791,6,72,198,0,96,2,0,178,0,0,10,24,0,0,28
63792,6,72,196,0,96,4,0,182,0,0,8,24,0,0,30
63793,6,76,196,0,94,6,0,186,0,0,8,24,0,0,30
63794,6,76,194,0,92,8,0,188,0,0,8,22,0,0,32
63795,6,78,194,0,90,8,0,190,0,0,8,24,0,0,32
63796,6,78,194,0,90,8,0,192,0,0,8,22,0,0,32
63797,4,80,194,0,88,10,0,194,0,0,8,26,0,0,32
63798,4,82,194,0,86,10,0,194,0,0,8,26,0,0,34
63799,4,82,194,0,86,10,0,194,0,0,6,26,0,2,34
63800,4,82,194,0,84,10,0,194,0,0,6,28,0,2,34
63801,4,82,194,0,86,10,0,194,0,0,6,28,0,2,34
63802,4,84,192,0,86,10,0,194,0,0,6,30,0,2,34
63803,4,84,190,0,92,12,0,190,0,0,4,32,0,4,34
63804,4,84,190,0,98,12,0,188,0,0,4,34,0,4,34
63805,4,84,188,0,96,14,0,186,0,0,4,36,0,4,36
63806,4,84,188,0,100,10,0,186,0,0,4,36,0,4,38
63807,4,84,184,0,98,10,0,188,0,0,2,34,0,4,44
63808,4,84,186,0,96,8,0,188,0,0,2,38,0,4,48
63809,4,84,182,0,98,8,0,190,0,0,0,36,0,4,50
63810,4,86,180,0,94,6,0,194,0,0,0,38,0,4,54
63811,4,86,180,0,96,6,0,198,0,0,0,36,0,4,54
63812,4,86,180,0,94,4,0,200,2,0,0,38,0,4,56
63813,4,86,182,0,94,4,0,198,2,0,0,38,0,4,56
63814,4,86,182,0,94,4,0,198,4,0,0,40,0,4,56
63815,6,86,182,0,96,4,0,198,4,0,0,40,0,4,54
63816,4,86,178,0,96,6,0,198,6,0,0,42,0,4,54
63817,4,86,176,0,98,6,0,202,6,0,0,42,0,4,50
63818,4,86,176,0,98,6,0,202,6,0,0,44,0,4,50
63819,2,88,178,0,100,4,0,202,6,0,0,40,0,4,50
63820,2,88,176,0,100,4,0,204,6,0,0,38,0,2,50
63821,2,88,176,0,102,2,0,204,6,0,0,36,0,2,50
63822,4,86,174,0,104,2,0,206,4,0,0,32,0,0,50
63823,10,84,174,0,102,2,0,206,2,0,0,32,0,0,46
63824,10,82,172,0,104,4,0,206,2,0,0,34,0,0,44
63825,12,78,174,0,106,6,0,208,2,0,2,30,0,0,42
63826,12,76,174,0,100,8,0,212,2,0,4,34,0,0,42
63827,10,74,174,0,102,8,0,216,0,0,4,32,0,0,42
63828,10,72,172,0,104,10,0,212,0,0,4,30,0,0,42
63829,10,70,170,0,104,10,0,220,0,0,4,32,0,0,42
63830,10,72,162,0,104,14,0,224,0,0,4,32,0,0,42
63831,12,70,164,0,100,14,0,224,0,0,4,36,0,0,40
63832,12,72,156,0,100,18,0,230,0,0,4,36,0,0,40
63833,10,72,160,0,96,18,0,230,0,0,4,36,0,0,42
63834,16,72,158,0,96,18,0,232,0,0,4,36,0,0,36
63835,16,70,152,0,94,22,0,236,0,0,4,32,0,0,36
63836,18,70,148,0,96,30,0,234,0,0,4,30,0,0,32
63837,18,72,150,0,96,30,0,228,0,0,4,28,0,0,34
63838,18,72,150,0,90,28,0,230,0,0,4,34,0,0,34
63839,16,76,152,0,86,28,0,228,0,0,4,36,0,0,34
63840,16,76,154,0,86,26,0,222,0,0,6,36,0,0,34
63841,14,78,152,0,80,26,0,224,0,0,8,38,0,0,34
63842,14,74,148,0,74,30,0,224,0,0,8,40,0,0,34
63843,12,78,148,0,70,28,0,222,2,0,8,40,0,0,36
63844,12,82,148,0,70,26,0,224,2,0,8,38,0,0,36
63845,12,78,146,0,70,30,0,224,2,0,8,36,0,0,36
63846,14,80,140,0,70,34,0,224,2,0,8,36,0,0,34
63847,16,80,144,0,68,32,0,224,2,0,8,36,0,0,36
63848,14,84,140,0,66,34,0,224,4,0,8,38,0,0,38
63849,14,86,144,0,68,28,0,222,4,0,8,36,0,0,38
63850,14,86,144,0,70,30,0,216,4,0,8,36,0,0,38
63851,12,90,146,0,68,28,0,216,4,0,8,36,0,0,40
63852,12,90,144,0,72,30,0,218,2,0,8,34,0,0,40
63853,12,92,142,0,74,30,0,216,2,0,8,34,0,0,40
63854,10,94,146,0,76,28,0,214,4,0,8,36,0,0,40
63855,10,92,144,0,74,30,0,216,4,0,8,34,0,0,40
63856,10,94,144,0,76,30,0,214,4,0,8,34,0,0,40
63857,12,92,144,0,76,32,0,214,4,0,8,32,0,0,38
63858,12,92,144,0,76,32,0,212,2,0,8,32,0,0,40
63859,14,94,144,0,82,30,0,208,2,0,8,32,0,0,36
63860,14,92,142,0,82,34,0,206,2,0,8,32,0,0,36
63861,16,90,142,0,88,34,0,206,2,0,8,32,0,0,32
63862,18,92,140,0,86,32,0,208,2,0,8,32,0,0,30
63863,18,94,138,0,92,30,0,208,0,0,8,32,0,0,28
63864,18,96,140,0,92,28,0,206,0,0,8,32,0,0,26
63865,18,96,142,0,94,26,0,202,0,0,8,34,0,0,26
63866,16,100,146,0,102,20,0,196,0,0,6,34,0,0,26
63867,16,100,146,0,102,20,0,194,0,0,6,34,0,0,26
63868,14,102,148,0,102,16,0,196,0,0,4,34,0,0,26
63869,12,108,150,0,108,14,0,192,0,0,4,34,0,0,26
63870,12,106,146,0,108,14,0,194,0,0,4,32,0,0,26
63871,10,108,150,0,108,8,0,194,0,0,4,30,0,0,26
63872,10,108,148,0,110,10,0,192,0,0,4,32,0,0,26
63873,8,108,148,0,110,8,0,192,0,0,4,32,0,0,28
63874,8,110,150,0,110,10,0,192,0,0,2,34,0,0,30
63875,8,110,150,0,116,10,0,188,0,0,2,32,0,0,30
63876,8,110,154,0,114,10,0,186,0,0,2,30,0,0,30
63877,8,110,154,0,114,10,0,186,0,0,2,30,0,0,30
63878,8,110,156,0,116,10,0,186,0,0,2,30,0,0,30
63879,8,110,154,0,118,12,0,188,0,0,0,32,0,2,30
63880,8,110,156,0,118,12,0,186,0,0,0,32,0,2,28
63881,6,112,156,0,118,12,0,184,0,0,0,30,0,2,30
63882,6,110,150,0,118,14,0,184,0,0,0,30,0,2,30
63883,6,110,150,0,116,16,0,184,0,0,0,32,0,2,30
63884,6,112,148,0,114,14,0,190,0,0,0,30,0,2,30
63885,6,112,148,0,114,14,0,190,0,0,0,28,0,2,30
63886,6,112,148,0,112,14,0,190,0,0,0,30,0,2,30
63887,6,112,148,0,110,14,0,192,0,0,0,30,0,2,30
63888,8,112,148,0,110,14,0,196,0,0,0,26,0,2,28
63889,8,112,146,0,106,14,0,198,0,0,0,28,0,2,28
63890,8,110,146,0,102,14,0,202,0,0,0,26,0,2,30
63891,10,110,148,0,104,14,0,202,0,0,0,24,0,2,26
63892,10,110,148,0,100,14,0,204,0,0,0,26,0,2,26
63893,10,112,150,0,102,12,0,204,0,0,0,22,0,2,24
63894,12,112,150,0,102,12,0,206,0,0,0,22,0,0,20
63895,12,112,152,0,98,10,0,208,0,0,0,20,0,0,20
63896,12,114,152,0,92,10,0,210,0,0,0,22,0,0,18
63897,12,114,154,0,88,8,0,212,0,0,0,24,0,0,18
63898,10,116,154,0,92,8,0,208,0,0,0,24,0,0,18
63899,10,116,156,0,98,6,0,202,0,0,0,24,0,0,18
63900,8,118,156,0,98,4,0,202,0,0,2,26,0,0,16
63901,6,120,154,0,98,4,0,204,0,0,2,24,0,0,16
63902,6,120,152,0,100,6,0,204,0,0,2,22,0,0,16
63903,4,120,146,0,96,6,0,206,0,0,2,28,0,0,20
63904,4,120,146,0,94,6,0,208,0,0,2,26,0,0,20
63905,4,120,142,0,94,6,0,212,0,0,2,26,0,0,20
63906,0,120,144,0,92,6,0,212,4,0,2,26,0,0,20
63907,0,120,144,0,92,6,0,212,4,0,2,26,0,0,20
63908,0,122,140,0,94,6,0,216,4,0,2,24,0,0,20
63909,0,122,136,0,96,6,0,220,4,0,2,24,0,0,20
63910,0,122,136,0,96,6,0,220,4,0,2,22,0,0,22
63911,0,122,136,0,94,6,0,220,4,0,2,22,0,0,22
63912,0,120,136,0,94,6,0,220,4,0,2,24,0,0,22
63913,0,118,132,0,96,8,0,218,4,0,2,22,0,0,22
63914,0,118,134,0,102,8,0,222,4,0,2,20,0,0,18
63915,0,116,130,0,100,6,0,222,4,0,2,22,0,0,18
