Linear,120,RSU_0,25.881914546663385
Linear,120,RSU_1,221.15948014376053
Linear,120,RSU_2,379.33382826164006
Linear,120,RSU_3,0.0
Linear,120,RSU_4,435.1214126901413
Linear,120,RSU_5,29.6585549611274
Linear,120,RSU_6,0.0
Linear,120,RSU_7,298.0780044907903
Linear,120,RSU_8,9.63891176428757
Linear,120,RSU_9,0.0
Linear,120,RSU_10,43.67249263394853
Linear,120,RSU_11,59.44121072082076
Linear,120,RSU_12,0.0
Linear,120,RSU_13,42.825078121662735
Linear,120,RSU_14,90.51623699744782
Linear,240,RSU_0,28.3871521282799
Linear,240,RSU_1,200.72069619048267
Linear,240,RSU_2,357.00669650770647
Linear,240,RSU_3,0.0
Linear,240,RSU_4,503.17565867320354
Linear,240,RSU_5,29.168253419389803
Linear,240,RSU_6,0.0
Linear,240,RSU_7,283.2081883570607
Linear,240,RSU_8,10.29391504615224
Linear,240,RSU_9,0.0
Linear,240,RSU_10,41.63668307356439
Linear,240,RSU_11,60.23473705675247
Linear,240,RSU_12,0.0
Linear,240,RSU_13,42.28573983416289
Linear,240,RSU_14,100.37763548472932
Linear,360,RSU_0,30.75862698834198
Linear,360,RSU_1,181.7775028907635
Linear,360,RSU_2,326.89642072653373
Linear,360,RSU_3,0.0
Linear,360,RSU_4,576.1313747978437
Linear,360,RSU_5,28.329727399221653
Linear,360,RSU_6,0.0
Linear,360,RSU_7,275.2470107391533
Linear,360,RSU_8,11.141986200804482
Linear,360,RSU_9,0.0
Linear,360,RSU_10,39.56501229429241
Linear,360,RSU_11,65.06960173094679
Linear,360,RSU_12,0.0
Linear,360,RSU_13,42.939454286094985
Linear,360,RSU_14,116.090619752776
Linear,480,RSU_0,34.38640245507016
Linear,480,RSU_1,172.49133826043578
Linear,480,RSU_2,317.6214591294914
Linear,480,RSU_3,0.0
Linear,480,RSU_4,622.3072309541474
Linear,480,RSU_5,28.812557821156076
Linear,480,RSU_6,0.0
Linear,480,RSU_7,266.68426505375896
Linear,480,RSU_8,11.426314830559118
Linear,480,RSU_9,0.0
Linear,480,RSU_10,37.01820663699851
Linear,480,RSU_11,70.68821105097363
Linear,480,RSU_12,0.0
Linear,480,RSU_13,43.752351715608974
Linear,480,RSU_14,122.3515061615013
Linear,600,RSU_0,37.868895256596
Linear,600,RSU_1,168.67057303815093
Linear,600,RSU_2,325.1202163270879
Linear,600,RSU_3,0.0
Linear,600,RSU_4,612.6485547326072
Linear,600,RSU_5,28.99816447934081
Linear,600,RSU_6,0.0
Linear,600,RSU_7,285.53966510507985
Linear,600,RSU_8,11.603615491580726
Linear,600,RSU_9,0.0
Linear,600,RSU_10,34.70810694978787
Linear,600,RSU_11,72.29349731518202
Linear,600,RSU_12,0.0
Linear,600,RSU_13,44.696824155519515
Linear,600,RSU_14,130.66636237839737
Linear,720,RSU_0,39.65937248737073
Linear,720,RSU_1,163.40769194051273
Linear,720,RSU_2,343.2493564570146
Linear,720,RSU_3,0.0
Linear,720,RSU_4,540.1242335385958
Linear,720,RSU_5,29.83461402645854
Linear,720,RSU_6,0.0
Linear,720,RSU_7,367.4527835318412
Linear,720,RSU_8,11.720872320782155
Linear,720,RSU_9,0.0
Linear,720,RSU_10,32.60391436933476
Linear,720,RSU_11,71.4549326766121
Linear,720,RSU_12,0.0
Linear,720,RSU_13,45.40722791518622
Linear,720,RSU_14,138.93045773920056
Linear,840,RSU_0,40.09195034671239
Linear,840,RSU_1,161.35909141399418
Linear,840,RSU_2,378.5302856049466
Linear,840,RSU_3,0.0
Linear,840,RSU_4,478.93803997049315
Linear,840,RSU_5,31.252907657846897
Linear,840,RSU_6,0.0
Linear,840,RSU_7,535.316523466399
Linear,840,RSU_8,11.628982277356824
Linear,840,RSU_9,0.0
Linear,840,RSU_10,29.576192423447026
Linear,840,RSU_11,68.35929226351385
Linear,840,RSU_12,0.0
Linear,840,RSU_13,42.1458171576464
Linear,840,RSU_14,141.8232770772692
Linear,960,RSU_0,41.26849552769185
Linear,960,RSU_1,161.93451019829473
Linear,960,RSU_2,439.72267394575283
Linear,960,RSU_3,0.0
./DifferentKs/K16/Linear/modelRSU_4.pkl  not present
./DifferentKs/K16/Linear/modelRSU_5.pkl  not present
./DifferentKs/K16/Linear/modelRSU_6.pkl  not present
./DifferentKs/K16/Linear/modelRSU_7.pkl  not present
./DifferentKs/K16/Linear/modelRSU_8.pkl  not present
./DifferentKs/K16/Linear/modelRSU_9.pkl  not present
./DifferentKs/K16/Linear/modelRSU_10.pkl  not present
./DifferentKs/K16/Linear/modelRSU_11.pkl  not present
./DifferentKs/K16/Linear/modelRSU_12.pkl  not present
./DifferentKs/K16/Linear/modelRSU_13.pkl  not present
./DifferentKs/K16/Linear/modelRSU_14.pkl  not present
Linear,1080,RSU_0,39.35339477062363
Linear,1080,RSU_1,170.1598359612496
Linear,1080,RSU_2,523.2462245717595
Linear,1080,RSU_3,0.0
Linear,1080,RSU_4,428.5866268190579
Linear,1080,RSU_5,33.39387146824456
Linear,1080,RSU_6,0.0
Linear,1080,RSU_7,916.6933459555812
Linear,1080,RSU_8,12.478683630294881
Linear,1080,RSU_9,0.0
Linear,1080,RSU_10,26.72640820458179
Linear,1080,RSU_11,59.56836926250745
Linear,1080,RSU_12,0.0
Linear,1080,RSU_13,36.26193974359627
Linear,1080,RSU_14,175.03785204502879
Linear,1200,RSU_0,37.68835860074261
Linear,1200,RSU_1,185.68426899665758
Linear,1200,RSU_2,622.7283823021943
Linear,1200,RSU_3,0.0
Linear,1200,RSU_4,466.0723975528472
Linear,1200,RSU_5,36.41727852901067
Linear,1200,RSU_6,0.0
Linear,1200,RSU_7,1031.7608861994377
Linear,1200,RSU_8,12.896904772061383
Linear,1200,RSU_9,0.0
Linear,1200,RSU_10,25.629899213402055
Linear,1200,RSU_11,48.86245506296067
Linear,1200,RSU_12,0.0
Linear,1200,RSU_13,31.70442778319749
Linear,1200,RSU_14,207.06432143882213
Elastic,120,RSU_0,25.013506183616403
Elastic,120,RSU_1,220.3575135470942
Elastic,120,RSU_2,378.25254744658844
Elastic,120,RSU_3,0.0
Elastic,120,RSU_4,428.65239384028587
Elastic,120,RSU_5,29.29205594603342
Elastic,120,RSU_6,0.0
Elastic,120,RSU_7,300.84880126976634
Elastic,120,RSU_8,9.228553279334383
Elastic,120,RSU_9,0.0
Elastic,120,RSU_10,43.46153098241229
Elastic,120,RSU_11,59.62654885917843
Elastic,120,RSU_12,0.0
Elastic,120,RSU_13,43.340548857887406
Elastic,120,RSU_14,89.18380241014152
Elastic,240,RSU_0,25.946287551821165
Elastic,240,RSU_1,199.46535772888703
Elastic,240,RSU_2,357.36289341726103
Elastic,240,RSU_3,0.0
Elastic,240,RSU_4,483.17407907329834
Elastic,240,RSU_5,28.43701556594709
Elastic,240,RSU_6,0.0
Elastic,240,RSU_7,285.18558935487204
Elastic,240,RSU_8,9.185118913731657
Elastic,240,RSU_9,0.0
Elastic,240,RSU_10,41.1585249242759
Elastic,240,RSU_11,60.860956795991946
Elastic,240,RSU_12,0.0
Elastic,240,RSU_13,43.09537270458613
Elastic,240,RSU_14,94.94856597921914
Elastic,360,RSU_0,26.91097277848544
Elastic,360,RSU_1,181.86279744159233
Elastic,360,RSU_2,326.88700900694636
Elastic,360,RSU_3,0.0
Elastic,360,RSU_4,552.6593868139355
Elastic,360,RSU_5,27.13345953047873
Elastic,360,RSU_6,0.0
Elastic,360,RSU_7,280.22096803678767
Elastic,360,RSU_8,9.565164133779218
Elastic,360,RSU_9,0.0
Elastic,360,RSU_10,39.659078484401036
Elastic,360,RSU_11,65.93724787608282
Elastic,360,RSU_12,0.0
Elastic,360,RSU_13,44.080954180074016
Elastic,360,RSU_14,107.91357604233676
Elastic,480,RSU_0,28.16491972657063
Elastic,480,RSU_1,173.3795062142227
Elastic,480,RSU_2,294.1841917890689
Elastic,480,RSU_3,0.0
Elastic,480,RSU_4,591.0775628282682
Elastic,480,RSU_5,26.13386854642466
Elastic,480,RSU_6,0.0
Elastic,480,RSU_7,258.4799655181363
Elastic,480,RSU_8,9.325933017243576
Elastic,480,RSU_9,0.0
Elastic,480,RSU_10,37.41431984408656
Elastic,480,RSU_11,68.49917243767594
Elastic,480,RSU_12,0.0
Elastic,480,RSU_13,44.705122392698705
Elastic,480,RSU_14,111.06045795182938
Elastic,600,RSU_0,29.46743457321944
Elastic,600,RSU_1,166.9260117894089
Elastic,600,RSU_2,284.47265305708464
Elastic,600,RSU_3,0.0
Elastic,600,RSU_4,577.687411488917
Elastic,600,RSU_5,25.37469185050133
Elastic,600,RSU_6,0.0
Elastic,600,RSU_7,259.4230535490184
Elastic,600,RSU_8,9.126890379164683
Elastic,600,RSU_9,0.0
Elastic,600,RSU_10,35.07728918347383
Elastic,600,RSU_11,69.19007474919594
Elastic,600,RSU_12,0.0
Elastic,600,RSU_13,44.66697368632887
Elastic,600,RSU_14,118.06500760553335
Elastic,720,RSU_0,30.737386748081736
Elastic,720,RSU_1,162.98659110423614
Elastic,720,RSU_2,289.5348131125623
Elastic,720,RSU_3,0.0
Elastic,720,RSU_4,505.9432593994436
Elastic,720,RSU_5,25.134205027013145
Elastic,720,RSU_6,0.0
Elastic,720,RSU_7,311.4975384461781
Elastic,720,RSU_8,9.018932496797209
Elastic,720,RSU_9,0.0
Elastic,720,RSU_10,33.5266295502187
Elastic,720,RSU_11,66.59481843674517
Elastic,720,RSU_12,0.0
Elastic,720,RSU_13,43.823380850090814
Elastic,720,RSU_14,125.7395777004564
Elastic,840,RSU_0,31.63296885805909
Elastic,840,RSU_1,159.75145764385476
Elastic,840,RSU_2,308.1031328529678
Elastic,840,RSU_3,0.0
Elastic,840,RSU_4,440.3438854991731
Elastic,840,RSU_5,25.125303015562395
Elastic,840,RSU_6,0.0
Elastic,840,RSU_7,387.9802205778483
Elastic,840,RSU_8,8.874868728879552
Elastic,840,RSU_9,0.0
Elastic,840,RSU_10,31.07128709809989
Elastic,840,RSU_11,61.787617301562435
Elastic,840,RSU_12,0.0
Elastic,840,RSU_13,40.52545160460232
Elastic,840,RSU_14,129.8471655806314
Elastic,960,RSU_0,31.86348793113392
Elastic,960,RSU_1,160.60457609103395
Elastic,960,RSU_2,347.48393911543843
Elastic,960,RSU_3,0.0
Elastic,960,RSU_4,380.1567793166284
Elastic,960,RSU_5,24.770797441401324
Elastic,960,RSU_6,0.0
Elastic,960,RSU_7,431.5175878722575
Elastic,960,RSU_8,8.81254672166203
Elastic,960,RSU_9,0.0
Elastic,960,RSU_10,29.510085153450934
Elastic,960,RSU_11,56.31919184280207
Elastic,960,RSU_12,0.0
Elastic,960,RSU_13,37.54841475835347
Elastic,960,RSU_14,133.48973567335034
Elastic,1080,RSU_0,31.138922639901455
Elastic,1080,RSU_1,162.9464509900706
Elastic,1080,RSU_2,396.7575905839492
Elastic,1080,RSU_3,0.0
Elastic,1080,RSU_4,332.2230812168344
Elastic,1080,RSU_5,24.581346042243123
Elastic,1080,RSU_6,0.0
Elastic,1080,RSU_7,454.58441019332247
Elastic,1080,RSU_8,9.018280181666382
Elastic,1080,RSU_9,0.0
Elastic,1080,RSU_10,28.307916237786372
Elastic,1080,RSU_11,53.66034371815842
Elastic,1080,RSU_12,0.0
Elastic,1080,RSU_13,34.150170425814515
Elastic,1080,RSU_14,132.2286498721775
Elastic,1200,RSU_0,29.780251079094764
Elastic,1200,RSU_1,176.69237433905582
Elastic,1200,RSU_2,430.80142475463134
Elastic,1200,RSU_3,0.0
Elastic,1200,RSU_4,316.4856689960531
Elastic,1200,RSU_5,24.643889217136962
Elastic,1200,RSU_6,0.0
Elastic,1200,RSU_7,458.9997087604743
Elastic,1200,RSU_8,9.399498500642405
Elastic,1200,RSU_9,0.0
Elastic,1200,RSU_10,26.542963206658868
Elastic,1200,RSU_11,54.28350914698607
Elastic,1200,RSU_12,0.0
Elastic,1200,RSU_13,29.263746421893824
Elastic,1200,RSU_14,136.59402833843905
XGBoost,120,RSU_0,52.38735987240246
XGBoost,120,RSU_1,493.17293180589235
XGBoost,120,RSU_2,769.8478595557922
XGBoost,120,RSU_3,0.0
XGBoost,120,RSU_4,589.4956394660899
XGBoost,120,RSU_5,41.694680426681415
XGBoost,120,RSU_6,0.0
XGBoost,120,RSU_7,730.9474917353918
XGBoost,120,RSU_8,16.160255700313645
XGBoost,120,RSU_9,0.0
XGBoost,120,RSU_10,60.72733195158194
XGBoost,120,RSU_11,70.17960442542397
XGBoost,120,RSU_12,0.0
XGBoost,120,RSU_13,49.393035987662614
XGBoost,120,RSU_14,251.52774086581957
XGBoost,240,RSU_0,52.80072560700143
XGBoost,240,RSU_1,520.3980854959916
XGBoost,240,RSU_2,829.9439571357241
XGBoost,240,RSU_3,0.0
XGBoost,240,RSU_4,597.5793742075897
XGBoost,240,RSU_5,39.89309047590782
XGBoost,240,RSU_6,0.0
XGBoost,240,RSU_7,750.1597129770151
XGBoost,240,RSU_8,16.36193957514352
XGBoost,240,RSU_9,0.0
XGBoost,240,RSU_10,58.12930377937011
XGBoost,240,RSU_11,63.15555580194847
XGBoost,240,RSU_12,0.0
XGBoost,240,RSU_13,48.27843721704244
XGBoost,240,RSU_14,263.2387162997385
XGBoost,360,RSU_0,53.936730514445394
XGBoost,360,RSU_1,596.1346970979826
XGBoost,360,RSU_2,941.7211692727574
XGBoost,360,RSU_3,0.0
XGBoost,360,RSU_4,618.7858855051026
XGBoost,360,RSU_5,40.3586050730823
XGBoost,360,RSU_6,0.0
XGBoost,360,RSU_7,752.3791644166233
XGBoost,360,RSU_8,16.559562149723252
XGBoost,360,RSU_9,0.0
XGBoost,360,RSU_10,55.8063975522692
XGBoost,360,RSU_11,61.868048013374846
XGBoost,360,RSU_12,0.0
XGBoost,360,RSU_13,44.968983763717425
XGBoost,360,RSU_14,284.58958885376046
XGBoost,480,RSU_0,55.731739031999794
XGBoost,480,RSU_1,647.2258797926047
XGBoost,480,RSU_2,1021.7543849605831
XGBoost,480,RSU_3,0.0
XGBoost,480,RSU_4,626.2876987912257
XGBoost,480,RSU_5,42.11698384637509
XGBoost,480,RSU_6,0.0
XGBoost,480,RSU_7,791.9757749146089
XGBoost,480,RSU_8,16.233791711571026
XGBoost,480,RSU_9,0.0
XGBoost,480,RSU_10,56.52944080919725
XGBoost,480,RSU_11,67.57422672013726
XGBoost,480,RSU_12,0.0
XGBoost,480,RSU_13,42.67480413942992
XGBoost,480,RSU_14,331.9656867003224
XGBoost,600,RSU_0,59.03545643500018
XGBoost,600,RSU_1,675.0249950105177
XGBoost,600,RSU_2,1197.4759297313874
XGBoost,600,RSU_3,0.0
XGBoost,600,RSU_4,634.7737009730613
XGBoost,600,RSU_5,42.10780109941237
XGBoost,600,RSU_6,0.0
XGBoost,600,RSU_7,796.5093359022309
XGBoost,600,RSU_8,17.58790536959762
XGBoost,600,RSU_9,0.0
XGBoost,600,RSU_10,53.94211281797125
XGBoost,600,RSU_11,69.86400840614755
XGBoost,600,RSU_12,0.0
XGBoost,600,RSU_13,42.98534917699693
XGBoost,600,RSU_14,387.9242080740295
XGBoost,720,RSU_0,71.71199145309365
XGBoost,720,RSU_1,702.7858985028881
XGBoost,720,RSU_2,1300.6881767452787
XGBoost,720,RSU_3,0.0
XGBoost,720,RSU_4,662.154865797086
XGBoost,720,RSU_5,43.076543039955354
XGBoost,720,RSU_6,0.0
XGBoost,720,RSU_7,873.3087391207054
XGBoost,720,RSU_8,19.95945260658759
XGBoost,720,RSU_9,0.0
XGBoost,720,RSU_10,53.46382422506508
XGBoost,720,RSU_11,61.71034065125227
XGBoost,720,RSU_12,0.0
XGBoost,720,RSU_13,44.540222257368946
XGBoost,720,RSU_14,443.8708861597413
XGBoost,840,RSU_0,83.90025456190507
XGBoost,840,RSU_1,749.3590367339282
XGBoost,840,RSU_2,1453.3629886338445
XGBoost,840,RSU_3,0.0
XGBoost,840,RSU_4,711.5328757023417
XGBoost,840,RSU_5,47.27954352667076
XGBoost,840,RSU_6,0.0
